,0
9285,"['citrus fruit', 'root vegetables', 'whole milk', 'butter milk', 'processed cheese', 'frozen vegetables', 'mustard', 'fruit/vegetable juice', 'napkins']"
9286,"['hamburger meat', 'root vegetables', 'whole milk', 'pastry', 'sweet spreads']"
9287,['sausage']
9288,"['other vegetables', 'rolls/buns', 'fruit/vegetable juice', 'cooking chocolate']"
9289,"['citrus fruit', 'pip fruit', 'ice cream', 'bottled water']"
9290,"['sausage', 'brown bread', 'salty snack', 'chocolate']"
9291,"['other vegetables', 'rolls/buns', 'sauces', 'soda', 'white wine', 'newspapers']"
9292,"['ham', 'butter', 'condensed milk']"
9293,"['tropical fruit', 'rolls/buns', 'bottled water']"
9294,"['napkins', 'candles']"
9295,"['whole milk', 'yogurt', 'chocolate']"
9296,['brown bread']
9297,"['sausage', 'domestic eggs', 'zwieback', 'fruit/vegetable juice', 'newspapers']"
9298,"['hamburger meat', 'pastry']"
9299,"['citrus fruit', 'whole milk', 'flour']"
9300,['beverages']
9301,['frozen meals']
9302,"['beef', 'other vegetables', 'pastry']"
9303,"['sausage', 'fruit/vegetable juice']"
9304,"['sausage', 'chicken', 'citrus fruit', 'pip fruit', 'yogurt', 'condensed milk', 'frozen vegetables', 'domestic eggs', 'rolls/buns', 'pastry', 'long life bakery product', 'waffles', 'newspapers']"
9305,"['hamburger meat', 'pip fruit', 'root vegetables', 'other vegetables']"
9306,['grapes']
9307,"['meat', 'soda']"
9308,"['other vegetables', 'whole milk', 'white bread', 'soda']"
9309,"['pork', 'root vegetables', 'other vegetables', 'whole milk', 'cream cheese ', 'oil', 'chocolate', 'napkins']"
9310,"['tropical fruit', 'yogurt', 'rolls/buns', 'candy', 'shopping bags']"
9311,"['pip fruit', 'frozen vegetables', 'bottled water']"
9312,"['brown bread', 'oil', 'dishes']"
9313,['waffles']
9314,['whole milk']
9315,['whole milk']
9316,['root vegetables']
9317,"['other vegetables', 'whipped/sour cream', 'rolls/buns']"
9318,"['pork', 'beef', 'tropical fruit', 'other vegetables', 'yogurt', 'frozen vegetables']"
9319,['pet care']
9320,['bottled water']
9321,"['yogurt', 'UHT-milk', 'brandy']"
9322,"['UHT-milk', 'soda']"
9323,['canned beer']
9324,"['bottled water', 'soda', 'misc. beverages', 'bottled beer']"
9325,"['citrus fruit', 'whole milk', 'pastry']"
9326,"['UHT-milk', 'bottled water']"
9327,"['whole milk', 'domestic eggs', 'specialty chocolate']"
9328,"['chicken', 'beef', 'tropical fruit', 'pip fruit', 'root vegetables', 'other vegetables', 'whole milk', 'domestic eggs', 'pastry', 'canned vegetables', 'pickled vegetables', 'coffee', 'soda', 'canned beer', 'cookware']"
9329,"['citrus fruit', 'bottled beer', 'white wine']"
9330,"['pork', 'whole milk', 'cake bar']"
9331,"['sausage', 'other vegetables', 'whole milk', 'hard cheese', 'frozen meals', 'ice cream', 'brown bread', 'pastry', 'salty snack', 'shopping bags']"
9332,"['citrus fruit', 'tropical fruit', 'pip fruit', 'rolls/buns', 'soda', 'canned beer']"
9333,"['beef', 'other vegetables', 'pasta', 'Instant food products']"
9334,"['berries', 'other vegetables', 'yogurt', 'whipped/sour cream']"
9335,['beverages']
9336,['shopping bags']
9337,"['chicken', 'whole milk', 'white bread']"
9338,"['napkins', 'dishes']"
9339,"['coffee', 'dish cleaner']"
9340,"['root vegetables', 'yogurt', 'whipped/sour cream', 'UHT-milk', 'domestic eggs', 'rolls/buns', 'pickled vegetables', 'soda', 'bottled beer']"
9341,"['other vegetables', 'whole milk', 'yogurt', 'rolls/buns', 'pastry', 'margarine', 'artif. sweetener', 'baking powder', 'soda', 'candles', 'newspapers']"
9342,['canned beer']
9343,"['bottled beer', 'brandy', 'specialty chocolate', 'skin care']"
9344,"['bottled beer', 'brandy', 'specialty chocolate']"
9345,"['hamburger meat', 'yogurt', 'margarine', 'sauces', 'canned vegetables', 'soda']"
9346,"['frankfurter', 'pip fruit', 'other vegetables', 'whole milk', 'butter', 'pastry', 'soda', 'long life bakery product']"
9347,"['root vegetables', 'other vegetables', 'butter', 'hard cheese', 'margarine', 'mustard', 'pickled vegetables']"
9348,['soda']
9349,"['soap', 'dishes']"
9350,"['yogurt', 'soda']"
9351,['soda']
9352,['newspapers']
9353,"['whole milk', 'pastry', 'soda', 'specialty bar']"
9354,"['frankfurter', 'beef', 'citrus fruit', 'tropical fruit', 'onions', 'other vegetables', 'whole milk', 'yogurt', 'whipped/sour cream', 'fruit/vegetable juice']"
9355,"['frankfurter', 'yogurt', 'sliced cheese', 'mayonnaise', 'salty snack']"
9356,['canned beer']
9357,['sparkling wine']
9358,"['sausage', 'dessert', 'domestic eggs', 'rolls/buns', 'soda', 'bottled beer', 'red/blush wine', 'salty snack', 'napkins']"
9359,"['detergent', 'flower (seeds)']"
9360,"['butter', 'bottled water', 'liquor', 'specialty bar', 'dishes', 'shopping bags']"
9361,"['bottled beer', 'liquor', 'chewing gum']"
9362,"['ham', 'whole milk', 'curd', 'napkins']"
9363,['hygiene articles']
9364,"['tropical fruit', 'curd', 'newspapers']"
9365,"['tropical fruit', 'other vegetables', 'butter', 'hard cheese', 'domestic eggs']"
9366,"['meat', 'other vegetables']"
9367,"['chicken', 'pip fruit', 'spices', 'white wine']"
9368,['pet care']
9369,"['beverages', 'chocolate']"
9370,"['sausage', 'other vegetables', 'whole milk', 'rolls/buns', 'soups', 'cake bar', 'shopping bags']"
9371,['yogurt']
9372,"['whole milk', 'newspapers']"
9373,['oil']
9374,"['sausage', 'ham', 'pork', 'hamburger meat', 'citrus fruit', 'whole milk', 'butter', 'yogurt', 'whipped/sour cream', 'sliced cheese', 'hard cheese', 'cream cheese ', 'frozen meals', 'brown bread']"
9375,"['coffee', 'bottled beer']"
9376,"['liver loaf', 'whole milk', 'curd', 'frozen meals']"
9377,"['sausage', 'frozen fish', 'semi-finished bread', 'salty snack', 'popcorn', 'napkins']"
9378,"['frankfurter', 'sausage', 'whole milk', 'rolls/buns', 'oil', 'cocoa drinks', 'kitchen towels']"
9379,['whipped/sour cream']
9380,['frozen vegetables']
9381,['whipped/sour cream']
9382,"['frankfurter', 'light bulbs']"
9383,"['whole milk', 'butter', 'domestic eggs', 'bottled water', 'salty snack']"
9384,"['yogurt', 'frozen vegetables']"
9385,['napkins']
9386,"['root vegetables', 'herbs', 'dessert', 'yogurt', 'margarine', 'soda']"
9387,['bottled water']
9388,"['other vegetables', 'UHT-milk']"
9389,['bottled water']
9390,"['pip fruit', 'root vegetables', 'packaged fruit/vegetables', 'whole milk', 'domestic eggs', 'flour', 'salt']"
9391,['napkins']
9392,"['tropical fruit', 'root vegetables', 'rolls/buns']"
9393,"['yogurt', 'ice cream', 'soda', 'long life bakery product', 'specialty chocolate', 'napkins']"
9394,"['sausage', 'dessert', 'UHT-milk', 'soda', 'white wine']"
9395,"['yogurt', 'UHT-milk', 'frozen vegetables', 'pastry', 'potato products', 'soda', 'shopping bags']"
9396,['cream cheese ']
9397,['pip fruit']
9398,"['pip fruit', 'whole milk', 'condensed milk', 'canned fish', 'misc. beverages', 'fruit/vegetable juice', 'candy']"
9399,"['hamburger meat', 'brown bread', 'semi-finished bread']"
9400,['sugar']
9401,"['sausage', 'other vegetables', 'cream cheese ', 'soda', 'canned beer', 'white wine', 'specialty chocolate']"
9402,"['sausage', 'ham', 'tropical fruit', 'pip fruit', 'other vegetables', 'whole milk', 'curd', 'dessert', 'condensed milk', 'white bread', 'fruit/vegetable juice']"
9403,"['sausage', 'bottled water', 'canned beer', 'hygiene articles', 'shopping bags']"
9404,['coffee']
9405,"['pip fruit', 'butter', 'beverages', 'sliced cheese', 'ice cream', 'rolls/buns', 'bottled water']"
9406,"['whole milk', 'soda']"
9407,"['onions', 'whole milk', 'coffee']"
9408,"['ham', 'whole milk', 'semi-finished bread']"
9409,['soda']
9410,['root vegetables']
9411,"['ham', 'other vegetables', 'whole milk', 'dessert', 'yogurt', 'pasta', 'oil', 'canned fish', 'coffee', 'soda', 'shopping bags']"
9412,"['sausage', 'ham', 'other vegetables']"
9413,['semi-finished bread']
9414,"['other vegetables', 'whole milk', 'soda', 'specialty bar']"
9415,"['cream cheese ', 'white bread', 'Instant food products', 'fruit/vegetable juice']"
9416,"['dessert', 'yogurt', 'frozen vegetables', 'soda', 'misc. beverages', 'white wine', 'prosecco', 'long life bakery product', 'waffles', 'cleaner', 'toilet cleaner', 'dental care', 'napkins', 'newspapers']"
9417,['whole milk']
9418,"['frankfurter', 'whipped/sour cream', 'condensed milk', 'frozen vegetables', 'salty snack', 'candy']"
9419,['liquor (appetizer)']
9420,"['curd', 'specialty chocolate']"
9421,"['curd', 'yogurt']"
9422,"['other vegetables', 'butter milk', 'yogurt', 'fruit/vegetable juice']"
9423,"['pork', 'onions', 'other vegetables', 'salty snack', 'flower (seeds)']"
9424,['frozen meals']
9425,"['soda', 'fruit/vegetable juice', 'chewing gum']"
9426,"['sausage', 'whole milk', 'hard cheese', 'misc. beverages']"
9427,"['other vegetables', 'soda', 'specialty bar']"
9428,"['pip fruit', 'root vegetables', 'other vegetables', 'whole milk', 'yogurt', 'rolls/buns']"
9429,"['tropical fruit', 'whole milk', 'butter', 'cream cheese ', 'domestic eggs', 'fruit/vegetable juice', 'chocolate marshmallow']"
9430,['canned beer']
9431,"['root vegetables', 'herbs', 'whole milk']"
9432,"['sausage', 'white wine', 'long life bakery product']"
9433,"['bottled water', 'soda', 'fruit/vegetable juice']"
9434,"['citrus fruit', 'tropical fruit', 'pip fruit', 'berries', 'other vegetables', 'whipped/sour cream', 'soft cheese', 'brown bread', 'zwieback', 'soups', 'specialty vegetables', 'coffee', 'newspapers', 'shopping bags']"
9435,['whole milk']
9436,"['pastry', 'margarine', 'specialty bar', 'candy']"
9437,"['pip fruit', 'whole milk', 'yogurt', 'whipped/sour cream', 'cream cheese ', 'margarine']"
9438,['pork']
9439,"['citrus fruit', 'root vegetables', 'whole milk', 'pastry', 'cat food', 'soda', 'cake bar', 'hygiene articles']"
9440,"['curd', 'soda']"
9441,"['UHT-milk', 'soda', 'canned beer']"
9442,"['rolls/buns', 'bottled water', 'liquor']"
9443,"['whole milk', 'brown bread']"
9444,"['root vegetables', 'butter milk', 'specialty cheese', 'specialty bar']"
9445,"['white bread', 'pastry', 'roll products ', 'soda', 'fruit/vegetable juice', 'long life bakery product', 'waffles', 'shopping bags']"
9446,"['nuts/prunes', 'whole milk', 'hard cheese', 'processed cheese', 'newspapers']"
9447,"['whole milk', 'cream cheese ', 'newspapers']"
9448,"['soda', 'liquor', 'shopping bags']"
9449,"['hygiene articles', 'shopping bags']"
9450,"['other vegetables', 'specialty cheese', 'bottled water', 'chocolate']"
9451,"['citrus fruit', 'grapes', 'whole milk', 'dessert', 'yogurt', 'brown bread', 'pastry', 'soda', 'newspapers', 'shopping bags']"
9452,"['sausage', 'root vegetables', 'other vegetables', 'butter', 'domestic eggs', 'rolls/buns']"
9453,['bottled beer']
9454,"['pork', 'other vegetables', 'curd']"
9455,"['other vegetables', 'frozen meals', 'specialty chocolate']"
9456,"['berries', 'root vegetables', 'hard cheese', 'spread cheese', 'bottled water', 'soda', 'bottled beer', 'napkins']"
9457,"['citrus fruit', 'grapes', 'whole milk', 'pastry', 'canned fruit', 'canned fish', 'chocolate', 'specialty bar', 'hygiene articles', 'napkins', 'shopping bags']"
9458,"['sausage', 'citrus fruit', 'tropical fruit', 'other vegetables', 'tidbits', 'shopping bags']"
9459,"['citrus fruit', 'other vegetables', 'cream cheese ', 'salty snack', 'waffles', 'chocolate', 'specialty bar', 'napkins']"
9460,"['root vegetables', 'other vegetables', 'frozen vegetables', 'canned vegetables', 'coffee']"
9461,['bottled beer']
9462,['coffee']
9463,"['citrus fruit', 'other vegetables', 'whole milk', 'butter', 'dental care']"
9464,"['tropical fruit', 'misc. beverages']"
9465,"['frankfurter', 'mayonnaise', 'semi-finished bread', 'canned beer', 'sparkling wine', 'chewing gum', 'shopping bags']"
9466,['white wine']
9467,"['other vegetables', 'whole milk', 'brown bread', 'napkins']"
9468,['sparkling wine']
9469,"['frankfurter', 'sausage', 'pip fruit', 'hard cheese', 'bottled water', 'seasonal products']"
9470,"['whipped/sour cream', 'canned fish']"
9471,['salty snack']
9472,"['whole milk', 'pastry', 'oil', 'popcorn', 'snack products', 'detergent', 'shopping bags']"
9473,"['sausage', 'other vegetables', 'brown bread', 'salt', 'canned fish', 'shopping bags']"
9474,"['dessert', 'yogurt', 'soft cheese', 'soda']"
9475,"['citrus fruit', 'tropical fruit', 'pip fruit', 'root vegetables', 'other vegetables', 'chocolate', 'candy', 'shopping bags']"
9476,"['pip fruit', 'beverages', 'bottled water', 'soda', 'fruit/vegetable juice', 'cling film/bags', 'shopping bags']"
9477,"['yogurt', 'artif. sweetener', 'fruit/vegetable juice', 'shopping bags']"
9478,"['butter', 'soda', 'fruit/vegetable juice', 'bottled beer']"
9479,"['tropical fruit', 'curd', 'bottled water', 'napkins']"
9480,"['root vegetables', 'onions', 'other vegetables', 'whole milk', 'frozen vegetables', 'frozen meals', 'jam', 'instant coffee', 'bottled water', 'misc. beverages', 'skin care', 'hygiene articles', 'napkins']"
9481,"['meat', 'whole milk', 'rolls/buns']"
9482,['salty snack']
9483,['beef']
9484,"['fish', 'whole milk']"
9485,"['root vegetables', 'whole milk', 'white bread', 'soda', 'waffles', 'specialty bar', 'hygiene articles']"
9486,['whole milk']
9487,"['coffee', 'bottled water', 'chocolate marshmallow']"
9488,"['pastry', 'semi-finished bread', 'sugar']"
9489,['waffles']
9490,"['sausage', 'citrus fruit', 'nuts/prunes', 'white bread', 'pastry']"
9491,"['sausage', 'whole milk']"
9492,['soda']
9493,"['sausage', 'citrus fruit']"
9494,"['pip fruit', 'canned beer', 'waffles']"
9495,"['citrus fruit', 'pastry']"
9496,['brown bread']
9497,"['soda', 'bottled beer']"
9498,"['rolls/buns', 'margarine']"
9499,"['citrus fruit', 'tropical fruit', 'pip fruit', 'onions', 'other vegetables', 'beverages', 'processed cheese']"
9500,"['butter', 'salt', 'margarine', 'sugar']"
9501,"['whole milk', 'cream cheese ']"
9502,"['fruit/vegetable juice', 'bottled beer']"
9503,['flower (seeds)']
9504,['chocolate']
9505,['frozen fruits']
9506,['beef']
9507,"['root vegetables', 'ice cream']"
9508,"['whole milk', 'rolls/buns']"
9509,"['sausage', 'chicken', 'onions', 'other vegetables', 'packaged fruit/vegetables', 'butter', 'yogurt', 'beverages', 'hard cheese', 'frozen vegetables', 'domestic eggs', 'white bread', 'bottled water', 'soda', 'fruit/vegetable juice', 'bottled beer', 'canned beer', 'sparkling wine', 'waffles', 'chocolate', 'candy', 'cleaner', 'dental care']"
9510,"['whole milk', 'tidbits', 'rolls/buns', 'bottled beer', 'napkins']"
9511,"['butter', 'butter milk', 'domestic eggs']"
9512,"['citrus fruit', 'other vegetables', 'brown bread']"
9513,"['meat', 'citrus fruit', 'tropical fruit', 'berries', 'curd', 'whipped/sour cream', 'white bread', 'bottled water', 'long life bakery product', 'chocolate marshmallow', 'candy', 'dish cleaner']"
9514,"['sausage', 'hamburger meat', 'canned beer', 'dishes']"
9515,"['UHT-milk', 'frozen meals', 'brown bread', 'fruit/vegetable juice', 'shopping bags']"
9516,"['tropical fruit', 'frozen vegetables', 'rolls/buns', 'semi-finished bread', 'bottled beer', 'waffles']"
9517,['bottled water']
9518,['salty snack']
9519,"['frankfurter', 'ham', 'tropical fruit', 'pip fruit', 'other vegetables', 'frozen vegetables', 'domestic eggs', 'zwieback', 'margarine', 'soda']"
9520,"['tropical fruit', 'berries', 'yogurt', 'brown bread', 'hygiene articles']"
9521,"['tropical fruit', 'pip fruit', 'other vegetables', 'misc. beverages']"
9522,"['sausage', 'whole milk', 'dessert', 'pastry', 'soda']"
9523,"['frankfurter', 'pork', 'pip fruit', 'other vegetables', 'hard cheese', 'frozen meals', 'frozen dessert', 'pastry', 'semi-finished bread', 'sugar', 'soda', 'salty snack', 'specialty chocolate', 'specialty bar', 'candy', 'seasonal products']"
9524,"['sausage', 'tropical fruit', 'yogurt', 'canned beer', 'long life bakery product']"
9525,"['rolls/buns', 'bottled beer']"
9526,"['hamburger meat', 'tropical fruit', 'herbs', 'other vegetables', 'whole milk', 'curd', 'ice cream', 'Instant food products', 'newspapers', 'shopping bags']"
9527,['meat']
9528,"['hamburger meat', 'whole milk', 'cream cheese ', 'pastry', 'misc. beverages', 'fruit/vegetable juice', 'white wine']"
9529,"['ham', 'rolls/buns']"
9530,"['beef', 'yogurt', 'margarine']"
9531,['meat']
9532,"['tropical fruit', 'rolls/buns', 'salt', 'fruit/vegetable juice', 'bottled beer', 'napkins']"
9533,"['whole milk', 'condensed milk', 'ice cream', 'coffee', 'napkins', 'kitchen towels', 'shopping bags']"
9534,"['frankfurter', 'nuts/prunes', 'frozen meals', 'rolls/buns', 'chocolate']"
9535,"['bottled water', 'soda', 'napkins']"
9536,"['citrus fruit', 'pip fruit', 'berries', 'house keeping products']"
9537,"['other vegetables', 'oil']"
9538,"['dessert', 'soda', 'cake bar', 'shopping bags']"
9539,"['oil', 'ketchup', 'coffee']"
9540,['bottled water']
9541,"['root vegetables', 'other vegetables', 'butter', 'chocolate']"
9542,['chicken']
9543,"['whole milk', 'whipped/sour cream', 'sweet spreads', 'waffles', 'chewing gum']"
9544,['frozen vegetables']
9545,"['tropical fruit', 'yogurt', 'rolls/buns', 'pastry', 'coffee', 'bottled water', 'newspapers']"
9546,"['root vegetables', 'whole milk', 'frozen meals', 'domestic eggs', 'white bread', 'white wine']"
9547,['pork']
9548,"['cream cheese ', 'rolls/buns', 'fruit/vegetable juice']"
9549,['zwieback']
9550,['chicken']
9551,['bottled water']
9552,"['pork', 'curd', 'dessert', 'whipped/sour cream', 'flour', 'bottled water']"
9553,"['sausage', 'tropical fruit', 'yogurt', 'frozen meals', 'ice cream', 'brown bread']"
9554,"['whole milk', 'coffee']"
9555,"['nuts/prunes', 'yogurt', 'fruit/vegetable juice', 'specialty chocolate']"
9556,"['sausage', 'frozen vegetables', 'domestic eggs', 'bottled water', 'bottled beer']"
9557,['brandy']
9558,"['chicken', 'frozen meals', 'margarine', 'soda']"
9559,"['spread cheese', 'rolls/buns', 'white bread', 'pet care', 'fruit/vegetable juice', 'newspapers']"
